season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2007,DEN,LS,,83,ACT,Mike Leach,Mike,Leach,1976-10-18,74,240,William & Mary,00-0019435,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilrirkvxmxbeedplpjhm",,17,REG,A01,Mike,LEA091822,26080,32004c45-4109-1822-bb13-3388defe5a21,2000,2000,,
2007,KC,LS,,51,ACT,J.P. Darche,Jean-Philippe,Darche,1975-02-28,72,242,,00-0019443,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ghrefw73lntat7m637tx",,17,REG,A01,J.P.,DAR196394,,32004441-5219-6394-3263-a02f77824b78,2000,2000,,
2007,CHI,MLB,,54,ACT,Brian Urlacher,Brian,Urlacher,1978-05-25,76,258,,00-0019456,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grv500cwcjiqengfgrw1",,17,REG,A01,Brian,URL059326,,32005552-4c05-9326-ead5-ccde307b92e6,2000,2000,CHI,9
2007,TB,TE,,88,ACT,Anthony Becht,Anthony,Becht,1977-08-08,77,280,,00-0019457,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fffb8tbtlmzhxgntrrna",,18,WC,A01,Anthony,BEC035999,,32004245-4303-5999-9950-83eb224fbc2d,2000,2000,NYJ,27
2007,DET,SS,,26,ACT,Kenoy Kennedy,Kenoy,Kennedy,1977-11-15,73,215,,00-0019458,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ggqmvalj62fvrm9ppr6x",,17,REG,A01,Kenoy,KEN442973,,32004b45-4e44-2973-4cbc-ed13deda54d0,2000,2000,DEN,45
2007,CHI,DT,,99,ACT,Darwin Walker,Darwin,Walker,1977-06-15,75,294,,00-0019459,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rr4rcogp5dzmu3snfxwi",,17,REG,I01,Darwin,WAL115297,,32005741-4c11-5297-e32c-d550ac83f199,2000,2000,ARZ,71
2007,KC,SS,,25,ACT,Greg Wesley,Gregory,Wesley,1978-03-19,74,206,,00-0019463,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agrssrw4fhu5zafu1oqb",,17,REG,A01,Greg,WES035904,,32005745-5303-5904-bb3e-e8c0acae579b,2000,2000,KC,85
2007,ATL,CB,,29,RES,Lewis Sanders,Lewis,Sanders,1978-06-22,73,200,,00-0019465,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tiyneeecxgynvxt6invn",,15,REG,A01,Lewis,SAN401347,,32005341-4e40-1347-eb40-04c3cb543d1f,2000,2000,CLV,95
2007,CAR,OLB,,53,ACT,Na'il Diggs,Na'il,Diggs,1978-07-08,76,240,,00-0019467,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdrdgybhxlyzvj2jngnt",,17,REG,A01,Na'il,DIG195645,,32004449-4719-5645-9d0d-833114683ca7,2000,2000,GB,98
2007,NYJ,CB,,36,ACT,David Barrett,David,Barrett,1977-12-22,70,195,,00-0019469,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/umjxxgkqhby8fpldiwjg",,17,REG,A01,David,BAR591346,,32004241-5259-1346-b02a-2b32163969f7,2000,2000,ARZ,102
2007,DEN,DT,,99,ACT,Alvin McKinley,Alvin,McKinley,1978-06-09,75,294,,00-0019475,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qowrv78a1xjls078phnk",,17,REG,A01,Alvin,MCK390700,,32004d43-4b39-0700-3369-2c757a85a5ec,2000,2000,CAR,120
2007,NE,RB,,34,RES,Sammy Morris,Sammy,Morris,1977-03-23,72,220,,00-0019484,2287,,,1474,678,MorrSa00,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/entos6dkhenrrxkqh240",,8,REG,I01,Sammy,MOR536043,,32004d4f-5253-6043-bba5-64981077c879,2000,2000,BUF,156
2007,BUF,CB,,25,RES,Kiwaukee Thomas,Kiwaukee,Thomas,1977-06-19,71,188,,00-0019485,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aptqnkzavjbm6hwhjh19",,10,REG,A01,Kiwaukee,THO280367,,32005448-4f28-0367-99a5-d3f1d01ec18a,2000,2000,JAX,159
2007,GB,T,,65,ACT,Mark Tauscher,Mark,Tauscher,1977-06-17,75,315,,00-0019502,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7xehcmjojcqjvg34fce",,20,CON,A01,Mark,TAU288860,,32005441-5528-8860-5732-e4740db94b1b,2000,2000,GB,224
2007,NO,LS,,47,ACT,Kevin Houser,Kevin,Houser,1977-08-23,74,252,,00-0019503,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlcdap5xctdxcndk5hbq",,17,REG,A01,Kevin,HOU322716,,3200484f-5532-2716-3794-6b481a4fcc75,2000,2000,NO,228
2007,HST,OLB,,55,ACT,Danny Clark,Danny,Clark,1977-05-09,74,245,,00-0019506,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wcb2lid3znmk0x3abyxh",,17,REG,A01,Danny,CLA246253,,3200434c-4124-6253-1511-814a1f541b61,2000,2000,JAX,245
2007,SEA,SS,,42,ACT,Mike Green,Michael,Green,1976-12-06,72,200,,00-0019509,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhw6s9dpkea52asczlnv",,19,DIV,A01,Mike,GRE319791,,32004752-4531-9791-4242-86ad8f3b48a2,2000,2000,CHI,254
2007,NYG,FB,,36,CUT,Patrick Pass,Patrick,Pass,1977-12-31,70,217,,00-0019533,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlvcgjs1ijms22i33ivh",,12,REG,A01,Patrick,PAS582842,,32005041-5358-2842-6eb7-14c751a50601,2000,2000,NE,239
2007,CIN,K,,17,ACT,Shayne Graham,Shayne,Graham,1977-12-09,72,200,,00-0019536,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nntaad0gtphxh3qe4l4o",,17,REG,A01,Shayne,GRA217171,,32004752-4121-7171-4b31-b84625809e98,2000,2000,,
2007,PIT,SS,,23,ACT,Tyrone Carter,Tyrone,Carter,1976-03-31,69,195,,00-0019537,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmubfgbkvmxkmg8gqwlv",,18,WC,A01,Tyrone,CAR749177,,32004341-5274-9177-10f5-b3537a3613c7,2000,2000,MIN,118
2007,PIT,OLB,,53,ACT,Clark Haggans,Clark,Haggans,1977-01-10,76,243,,00-0019538,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x5xoxbrgduhyrudwmhmt",,18,WC,A01,Clark,HAG475070,,32004841-4747-5070-1c6b-3ba0f7a04c33,2000,2000,PIT,137
2007,SL,WR,,82,RES,Dante' Hall,Damieon,Hall,1978-09-20,68,187,,00-0019539,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kbnhi4dslz0xvp9iwz2y",,13,REG,I01,Dante',HAL247893,,32004841-4c24-7893-164e-5fee8153cbb3,2000,2000,KC,153
2007,NYJ,DE,,92,ACT,Shaun Ellis,Shaun,Ellis,1977-06-24,77,285,,00-0019545,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zln4perm9xhhdsz6tnkb",,17,REG,A01,Shaun,ELL621162,,3200454c-4c62-1162-3225-96442c406a69,2000,2000,NYJ,12
2007,ATL,DE,,55,ACT,John Abraham,John,Abraham,1978-05-06,76,266,,00-0019546,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy04q7bt6hiatezp83t6",,17,REG,A01,John,ABR073003,,32004142-5207-3003-86cc-4d8433464ae2,2000,2000,NYJ,13
2007,SF,LS,,86,ACT,Brian Jennings,Brian,Jennings,1976-10-14,77,228,,00-0019548,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mb4wx0tlc8vnahxho7k5",,17,REG,A01,Brian,JEN459065,,32004a45-4e45-9065-8462-5344ebf8641b,2000,2000,SF,230
2007,DET,WR,,17,ACT,Troy Walters,Troy,Walters,1976-12-15,68,171,,00-0019552,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twi6fbjhr0jtryxc082x",,17,REG,I01,Troy,WAL722733,,32005741-4c72-2733-331c-c762e205e4fc,2000,2000,MIN,165
2007,NYJ,QB,,10,ACT,Chad Pennington,James,Pennington,1976-06-26,75,225,,00-0019559,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnzw6ssk5byxcwugbr6x",,17,REG,A01,Chad,PEN375096,,32005045-4e37-5096-eb50-2862782a3ef5,2000,2000,NYJ,18
2007,SEA,SS,,24,ACT,Deon Grant,Deon,Grant,1979-03-14,74,215,,00-0019560,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o9eo12hojo3yzamcqcpe",,19,DIV,A01,Deon,GRA411159,,32004752-4141-1159-907d-1048eb03e9ea,2000,2000,CAR,57
2007,DEN,OLB,,58,ACT,Nate Webster,Nathaniel,Webster,1977-11-29,72,232,,00-0019562,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sndnrdjemkaogxgamzyt",,17,REG,A01,Nate,WEB768167,,32005745-4276-8167-5ac2-bee26e8ec9d3,2000,2000,TB,90
2007,WAS,CB,,38,ACT,David Macklin,David,Macklin,1978-07-14,70,197,,00-0019563,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dond3llacavk0z8pw9kw",,18,WC,A01,David,MAC601067,,32004d41-4360-1067-80ff-04046e158d6d,2000,2000,IND,91
2007,CLV,DE,,98,ACT,Robaire Smith,Robaire,Smith,1977-11-15,76,320,,00-0019573,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p5ydlxpdcjlfchtwveoa",,17,REG,A01,Robaire,SMI643800,,3200534d-4964-3800-ea87-01aa6342f5af,2000,2000,TEN,197
2007,WAS,OLB,,53,ACT,Marcus Washington,Marcus,Washington,1977-10-17,75,248,,00-0019585,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l1bzuo3za7fu4jbykblj",,18,WC,A01,Marcus,WAS524925,,32005741-5352-4925-3d42-a2a96a3fcff5,2000,2000,IND,59
2007,SF,ILB,,53,ACT,Jeff Ulbrich,Jeff,Ulbrich,1977-02-17,72,240,,00-0019586,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eycdndika08quldgh8xb",,17,REG,A01,Jeff,ULB563610,,3200554c-4256-3610-1fcc-02dd129eaccc,2000,2000,SF,86
2007,ARZ,FB,,45,ACT,Terrelle Smith,Terrelle,Smith,1978-03-12,72,250,,00-0019587,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnahwwhrnee4dfwx2lwd",,17,REG,A01,Terrelle,SMI739312,,3200534d-4973-9312-adc5-19936c252023,2000,2000,NO,96
2007,NE,ILB,,96,ACT,Adalius Thomas,Adalius,Thomas,1977-08-18,74,270,,00-0019593,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stratxlva7uurggajo5y",,21,SB,A01,Adalius,THO013777,,32005448-4f01-3777-c0f2-0ffd88e38d7d,2000,2000,BLT,186
2007,BLT,RB,,38,ACT,Mike Anderson,Michael,Anderson,1973-09-21,72,230,,00-0019594,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u233mhiu14upds1god2j",,17,REG,I01,Mike,AND379462,,3200414e-4437-9462-a7dc-a557e018671f,2000,2000,DEN,189
2007,NE,QB,,12,ACT,Tom Brady,Tom,Brady,1977-08-03,76,225,Michigan,00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,BradTo00,4314,167,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",,21,SB,A01,Tom,BRA371156,25511,32004252-4137-1156-7ed0-8b9e44948f13,2000,2000,NE,199
2007,JAX,G,,78,ACT,Tutan Reyes,Tutan,Reyes,1977-10-28,75,310,,00-0019597,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbqwvfr8qqhovetlrjfx",,19,DIV,I01,Tutan,REY031542,,32005245-5903-1542-6796-443e7d751b1b,2000,2000,NO,131
2007,SL,QB,,10,ACT,Marc Bulger,Marc,Bulger,1977-04-05,75,212,,00-0019599,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vww6hwhkqzevfn6nsnhw",,17,REG,A01,Marc,BUL162264,,32004255-4c16-2264-a3d4-117eaf70264d,2000,2000,NO,168
2007,SF,WR,,84,ACT,Michael Lewis,Michael,Lewis,1971-11-14,68,173,,00-0019600,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvwtm2omtdxpcj6peike",,17,REG,A01,Michael,LEW530393,,32004c45-5753-0393-e1c3-8b5e7720bcab,2000,2000,,
2007,PHI,DE,,90,ACT,Darren Howard,Darren,Howard,1976-11-19,75,275,,00-0019605,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ol5wh6rd15qemfmileah",,17,REG,A01,Darren,HOW119709,,3200484f-5711-9709-badd-040908992f9e,2000,2000,NO,33
2007,NYG,RB,,22,ACT,Reuben Droughns,Reuben,Droughns,1978-08-21,71,220,,00-0019610,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ezwfcom7fo6v6o7kxqt7",,21,SB,A01,Reuben,DRO566472,,32004452-4f56-6472-7880-3f171b8ddb31,2000,2000,DET,81
2007,ARZ,CB,,20,ACT,Ralph Brown,Ralph,Brown,1978-09-16,70,185,,00-0019613,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/riqx7mg52wwnf3niud9v",,17,REG,A01,Ralph,BRO588846,,32004252-4f58-8846-43a1-29eb1ac4a75c,2000,2000,NYG,140
2007,GB,DE,,94,ACT,Kabeer Gbaja-Biamila,Kabeer,Gbaja-Biamila,1977-09-24,76,247,,00-0019617,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/susjrqou2oyakbyu7t0o",,20,CON,A01,Kabeer,GBA326300,,32004742-4132-6300-6716-9cf74613d7ea,2000,2000,GB,149
2007,ARZ,QB,,12,ACT,Tim Rattay,Timothy,Rattay,1977-03-15,72,200,,00-0019623,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxkzdrtlgxo5khpoar8e",,17,REG,A01,Tim,RAT659964,,32005241-5465-9964-99d3-17c5ce6661b0,2000,2000,SF,212
2007,KC,DT,,70,ACT,Alfonso Boone,Alfonso,Boone,1976-01-11,75,305,,00-0019626,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/md3qy6us5orgtlunlaor",,17,REG,A01,Alfonso,BOO264860,,3200424f-4f26-4860-bb5e-dfa7e8d2d837,2000,2000,DET,253
2007,PIT,T,,77,ACT,Marvel Smith,Marvel,Smith,1978-08-06,77,321,,00-0019628,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/clembrnuv7ac75ucy0i6",,18,WC,I01,Marvel,SMI506340,,3200534d-4950-6340-1b3c-e8e4bc292562,2000,2000,PIT,38
2007,CIN,G,,63,ACT,Bobbie Williams,Bobbie,Williams,1976-09-25,76,345,,00-0019629,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acejorvusd6aagsylsox",,17,REG,A01,Bobbie,WIL150887,,32005749-4c15-0887-bc2d-b6fa7239290e,2000,2000,PHI,61
2007,NO,NT,,71,ACT,Kendrick Clancy,LaKendrick,Clancy,1978-08-17,73,305,,00-0019630,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcn4wmhwnwo0qwr3ep0a",,17,REG,A01,Kendrick,CLA068672,,3200434c-4106-8672-5ac8-aba97c2ee2b4,2000,2000,PIT,72
2007,OAK,G,,66,ACT,Cooper Carlisle,Cooper,Carlisle,1977-08-11,77,295,,00-0019632,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xdgixpmvifi2lqi21lcf",,17,REG,A01,Cooper,CAR107016,,32004341-5210-7016-1d2f-abfa01df2df8,2000,2000,DEN,112
2007,CIN,OLB,,57,ACT,Dhani Jones,Dhani,Jones,1978-02-22,73,240,,00-0019635,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n2froxsdvu0xjcbotbty",,17,REG,A01,Dhani,JON235149,,32004a4f-4e23-5149-5da6-847a76dc7d79,2000,2000,NYG,177
2007,WAS,T,,60,ACT,Chris Samuels,Chris,Samuels,1977-07-28,77,317,,00-0019640,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mucpxw64tiyxluo5gzxo",,18,WC,A01,Chris,SAM708051,,32005341-4d70-8051-a872-5775b7b452d1,2000,2000,WAS,3
2007,NYJ,RB,,20,ACT,Thomas Jones,Thomas,Jones,1978-08-19,70,215,,00-0019641,,,,,585,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmbhldch291mziip7hm4",,17,REG,A01,Thomas,JON755755,,32004a4f-4e75-5755-8f93-be08855fe9b0,2000,2000,ARZ,7
2007,NYJ,RB,,20,ACT,Thomas Jones,Thomas,Jones,1978-08-19,70,215,,00-0019641,2138,9f60fd54-532a-4b25-917e-2030e977e575,,1306,585,JoneTh00,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmbhldch291mziip7hm4",,17,REG,A01,Thomas,JON755755,,32004a4f-4e75-5755-8f93-be08855fe9b0,2000,2000,ARZ,7
2007,NYG,WR,,17,ACT,Plaxico Burress,Plaxico,Burress,1977-08-12,77,232,,00-0019642,2139,a69e4ff7-5c39-4e2e-a90c-f4fafb749147,,1307,586,BurrPl00,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vi3ew9rn7i3rq5sdqmei",,21,SB,A01,Plaxico,BUR595691,,32004255-5259-5691-31ef-3729ea4d250b,2000,2000,PIT,8
2007,HST,RB,,36,ACT,Ron Dayne,Ronald,Dayne,1978-03-14,70,245,,00-0019643,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hwgpcjohxnanzwzqjujz",,17,REG,A01,Ron,DAY718106,,32004441-5971-8106-56a6-62eb06bf992b,2000,2000,NYG,11
2007,GB,TE,,88,ACT,Bubba Franks,Daniel,Franks,1978-01-06,78,265,,00-0019644,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzbdidiabtfbheboo1nv",,20,CON,A01,Bubba,FRA575108,,32004652-4157-5108-715d-e31b370e488e,2000,2000,GB,14
2007,CIN,CB,,24,ACT,Deltha O'Neal,Deltha,O'Neal,1977-01-30,71,194,,00-0019645,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v0ekwgbe5mw8lqre30rk",,17,REG,A01,Deltha,ONE066742,,32004f4e-4506-6742-f5a1-e152698db478,2000,2000,DEN,15
2007,OAK,K,,11,ACT,Sebastian Janikowski,Sebastian,Janikowski,1978-03-02,74,250,Florida State,00-0019646,2148,480277d1-47c9-44df-969e-038a84cd0fea,5046,1299,595,janikseb01,3253,118,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",,17,REG,A01,Sebastian,JAN400354,25326,32004a41-4e40-0354-af49-976718aaf8be,2000,2000,OAK,17
2007,SEA,RB,,37,ACT,Shaun Alexander,Shaun,Alexander,1977-08-30,71,228,,00-0019647,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q6aogsngaiaq2yr1sgyv",,19,DIV,A01,Shaun,ALE617460,,3200414c-4561-7460-908f-fbf3f7738647,2000,2000,SEA,19
2007,TEN,OLB,,53,ACT,Keith Bulluck,Keith,Bulluck,1977-04-04,75,235,,00-0019648,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bcrdpyzavz6xl12xrdv1",,18,WC,A01,Keith,BUL690063,,32004255-4c69-0063-5182-edbd2ff55da5,2000,2000,TEN,30
2007,JAX,WR,,86,ACT,Dennis Northcutt,Dennis,Northcutt,1977-12-22,71,172,,00-0019650,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ek5gyfklwyjhe2xxe69w",,19,DIV,A01,Dennis,NOR601264,,32004e4f-5260-1264-5b4a-5593c77c3e46,2000,2000,CLV,32
2007,DEN,DE,,60,ACT,John Engelberger,John,Engelberger,1976-10-18,76,260,,00-0019651,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bok5kwubuknsnoop1ugm",,17,REG,A01,John,ENG186880,,3200454e-4718-6880-784f-42b870de57d4,2000,2000,SF,35
2007,DEN,OLB,,52,ACT,Ian Gold,Ian,Gold,1978-08-23,72,223,,00-0019652,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfk3ylyzogg3ilcyrc7c",,17,REG,I01,Ian,GOL024253,,3200474f-4c02-4253-4b20-e0b9f0b96451,2000,2000,DEN,40
2007,BUF,CB,,21,RES,Jason Webster,Jason,Webster,1977-09-08,69,187,,00-0019653,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uzxhmojedf8irnjaev0c",,1,REG,A01,Jason,WEB707868,,32005745-4270-7868-71c8-3f5ca4ee67ac,2000,2000,SF,48
2007,MIA,SS,,26,RES,Travares Tillman,Travares,Tillman,1977-10-08,73,205,,00-0019656,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qw9cnuahpyd1plspf5vm",,10,REG,I01,Travares,TIL663097,,32005449-4c66-3097-7732-af4fe53ff462,2000,2000,BUF,58
2007,SF,WR,,82,ACT,Darrell Jackson,Darrell,Jackson,1978-12-06,72,206,,00-0019663,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a2frfenrullgrcq1ceme",,17,REG,A01,Darrell,JAC122780,,32004a41-4312-2780-33ed-8ffb30750813,2000,2000,SEA,80
2007,KC,T,,77,ACT,Damion McIntosh,Damion,McIntosh,1977-03-25,76,320,,00-0019664,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llcbqqdozcu40yulontd",,17,REG,A01,Damion,MCI434851,,32004d43-4943-4851-899d-0940ff7f4e36,2000,2000,SD,83
2007,CHI,T,,78,ACT,John St. Clair,John,St. Clair,1977-07-15,77,315,,00-0019666,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m9amvxwtkllmjnq209ia",,17,REG,A01,John,STC266361,,32005354-4326-6361-94c5-761cb3451e38,2000,2000,SL,94
2007,DEN,FB,,26,ACT,Paul Smith,Paul,Smith,1978-01-31,71,242,,00-0019673,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyyt9rrt8ae87dufrayh",,17,REG,A01,Paul,SMI569560,,3200534d-4956-9560-e1d5-d57c4e3a4339,2000,2000,SF,132
2007,NO,DT,,66,RES,Brian Young,Brian,Young,1977-07-08,74,298,,00-0019674,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bui0kx1setyr0zidkdnh",,15,REG,I01,Brian,YOU263398,,3200594f-5526-3398-9e82-d82fbf812986,2000,2000,SL,139
2007,ARZ,K,,1,ACT,Neil Rackers,Neil,Rackers,1976-08-16,73,202,,00-0019676,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wczge8w8yhljlfp4pq60",,17,REG,A01,Neil,RAC540222,,32005241-4354-0222-256c-17f904d6c1a8,2000,2000,CIN,169
2007,CIN,LS,,48,ACT,Brad St. Louis,Brad,St. Louis,1976-08-19,75,243,,00-0019681,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aecggrzt91su47vgpbbv",,17,REG,A01,Brad,STL474619,,32005354-4c47-4619-2faa-39e39557df1c,2000,2000,CIN,210
2007,CLV,RB,,31,ACT,Jamal Lewis,Jamal,Lewis,1979-08-26,71,245,,00-0019693,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmsyfpojbxmisiujuwym",,17,REG,A01,Jamal,LEW373095,,32004c45-5737-3095-8174-613b36a76a6a,2000,2000,BLT,5
2007,TEN,DT,,96,CUT,Corey Simon,Corey,Simon,1977-03-02,72,320,,00-0019694,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfdndhhebohrhsxzuu3g",,7,REG,I01,Corey,SIM360884,,32005349-4d36-0884-8a72-ea6ec3515e84,2000,2000,PHI,6
2007,SEA,OLB,,59,ACT,Julian Peterson,Julian,Peterson,1978-07-28,75,240,,00-0019695,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jznngnltrfkqwiborfxr",,19,DIV,A01,Julian,PET325247,,32005045-5432-5247-aa68-ab75fb94c30a,2000,2000,SF,16
2007,TB,DT,,95,ACT,Chris Hovan,Chris,Hovan,1978-05-12,74,296,,00-0019696,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rv1e4f67ojxwjvp4xk35",,18,WC,A01,Chris,HOV092286,,3200484f-5609-2286-5131-e28468f460f9,2000,2000,MIN,25
2007,IND,OLB,,94,RES,Rob Morris,Rob,Morris,1975-01-18,74,243,,00-0019698,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cum46cdrtkaigqb6mbzl",,4,REG,A01,Rob,MOR512550,,32004d4f-5251-2550-24eb-6e36fd18e63b,2000,2000,IND,28
2007,CHI,FS,,30,RES,Mike Brown,Mike,Brown,1978-02-13,70,207,,00-0019699,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/au5diipzfv38pls2lf6q",,1,REG,A01,Mike,BRO564631,,32004252-4f56-4631-e0fc-b8b4aca32445,2000,2000,CHI,39
2007,WAS,DT,,96,ACT,Cornelius Griffin,Cornelius,Griffin,1976-12-03,75,311,,00-0019700,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/th4yfhc7jhldybsepwnh",,18,WC,A01,Cornelius,GRI084942,,32004752-4908-4942-e329-62ffb26ef6c3,2000,2000,NYG,42
2007,GB,T,,76,ACT,Chad Clifton,Jeffrey,Clifton,1976-06-26,77,320,,00-0019702,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kng9keme1cszyfetybrb",,20,CON,A01,Chad,CLI075046,,3200434c-4907-5046-13b2-7ecf3c365880,2000,2000,GB,44
2007,OAK,WR,,84,ACT,Jerry Porter,Jerry,Porter,1978-07-14,74,220,,00-0019703,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/egfj3wzahvm6d7tjb7sb",,17,REG,A01,Jerry,POR129882,,3200504f-5212-9882-816a-374143c1683a,2000,2000,OAK,47
